Dataset,Vox_ID,VGGFace2_ID,Celebrity_Name,Gender,Nationality_Country,Audio_Preset_Folder,Audio_Sample_Path
VoxCeleb2,N/A,n007884,Sekhar Kammula,Male,Global (Multi-National),vox_n007884_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007884_male\reference.wav
VoxCeleb2,N/A,n007885,Sekope Kepu,Male,Global (Multi-National),vox_n007885_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007885_male\reference.wav
VoxCeleb2,N/A,n007886,Selah Sue,Female,Global (Multi-National),vox_n007886_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007886_female\reference.wav
VoxCeleb2,N/A,n007893,Semih Saygıner,Male,Global (Multi-National),vox_n007893_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007893_male\reference.wav
VoxCeleb2,N/A,n007894,Semino Rossi,Male,Global (Multi-National),vox_n007894_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007894_male\reference.wav
VoxCeleb2,N/A,n007897,Senad Lulić,Male,Global (Multi-National),vox_n007897_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007897_male\reference.wav
VoxCeleb2,N/A,n007900,Seohyun,Female,Global (Multi-National),vox_n007900_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007900_female\reference.wav
VoxCeleb2,N/A,n007901,Sepp Blatter,Male,Global (Multi-National),vox_n007901_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007901_male\reference.wav
VoxCeleb2,N/A,n007909,Serena Autieri,Female,Global (Multi-National),vox_n007909_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007909_female\reference.wav
VoxCeleb2,N/A,n007910,Serena Deeb,Female,Global (Multi-National),vox_n007910_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007910_female\reference.wav
VoxCeleb2,N/A,n007911,Serena Ryder,Female,Global (Multi-National),vox_n007911_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007911_female\reference.wav
VoxCeleb2,N/A,n007913,Serge Lama,Male,Global (Multi-National),vox_n007913_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007913_male\reference.wav
VoxCeleb2,N/A,n007915,Sergey Bezrukov,Male,Global (Multi-National),vox_n007915_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007915_male\reference.wav
VoxCeleb2,N/A,n007916,Sergey Lazarev,Male,Global (Multi-National),vox_n007916_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007916_male\reference.wav
VoxCeleb2,N/A,n007925,Sergio Llull,Male,Global (Multi-National),vox_n007925_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007925_male\reference.wav
VoxCeleb2,N/A,n007926,Sergio Marchionne,Male,Global (Multi-National),vox_n007926_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007926_male\reference.wav
VoxCeleb2,N/A,n007927,Sergio Martínez,Male,Global (Multi-National),vox_n007927_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007927_male\reference.wav
VoxCeleb2,N/A,n007940,Seth Numrich,Male,Global (Multi-National),vox_n007940_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007940_male\reference.wav
VoxCeleb2,N/A,n007942,Seun Kuti,Male,Global (Multi-National),vox_n007942_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007942_male\reference.wav
VoxCeleb2,N/A,n007943,Severin Freund,Male,Global (Multi-National),vox_n007943_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007943_male\reference.wav
VoxCeleb2,N/A,n007946,Shabana Azmi,Female,Global (Multi-National),vox_n007946_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007946_female\reference.wav
VoxCeleb2,N/A,n007947,Shafie Apdal,Male,Global (Multi-National),vox_n007947_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007947_male\reference.wav
VoxCeleb2,N/A,n007948,Shahana Goswami,Female,Global (Multi-National),vox_n007948_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007948_female\reference.wav
VoxCeleb2,N/A,n007949,Shahar Peer,Female,Global (Multi-National),vox_n007949_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007949_female\reference.wav
VoxCeleb2,N/A,n007950,Shaheer Sheikh,Male,Global (Multi-National),vox_n007950_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007950_male\reference.wav
VoxCeleb2,N/A,n007952,Shakti Mohan,Female,Global (Multi-National),vox_n007952_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007952_female\reference.wav
VoxCeleb2,N/A,n007953,Shama Sikander,Female,Global (Multi-National),vox_n007953_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007953_female\reference.wav
VoxCeleb2,N/A,n007954,Shami Chakrabarti,Female,Global (Multi-National),vox_n007954_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007954_female\reference.wav
VoxCeleb2,N/A,n007955,Shamna Kasim,Female,Global (Multi-National),vox_n007955_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007955_female\reference.wav
VoxCeleb2,N/A,n007956,Shandi Finnessey,Female,Global (Multi-National),vox_n007956_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007956_female\reference.wav
VoxCeleb2,N/A,n007957,Shane Battier,Male,Global (Multi-National),vox_n007957_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007957_male\reference.wav
VoxCeleb2,N/A,n007958,Shane Carwin,Male,Global (Multi-National),vox_n007958_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007958_male\reference.wav
VoxCeleb2,N/A,n007959,Shane Doan,Male,Global (Multi-National),vox_n007959_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007959_male\reference.wav
VoxCeleb2,N/A,n007960,Shane Filan,Male,Global (Multi-National),vox_n007960_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007960_male\reference.wav
VoxCeleb2,N/A,n007961,Shane Long,Male,Global (Multi-National),vox_n007961_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007961_male\reference.wav
VoxCeleb2,N/A,n007962,Shane Lowry,Male,Global (Multi-National),vox_n007962_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007962_male\reference.wav
VoxCeleb2,N/A,n007963,Shane MacGowan,Male,Global (Multi-National),vox_n007963_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007963_male\reference.wav
VoxCeleb2,N/A,n007966,Shane Victorino,Male,Global (Multi-National),vox_n007966_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007966_male\reference.wav
VoxCeleb2,N/A,n007967,Shani Davis,Male,Global (Multi-National),vox_n007967_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007967_male\reference.wav
VoxCeleb2,N/A,n007969,Shankar Mahadevan,Male,Global (Multi-National),vox_n007969_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007969_male\reference.wav
VoxCeleb2,N/A,n007970,Shanna Moakler,Female,Global (Multi-National),vox_n007970_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007970_female\reference.wav
VoxCeleb2,N/A,n007971,Shannon Bex,Female,Global (Multi-National),vox_n007971_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007971_female\reference.wav
VoxCeleb2,N/A,n007972,Shannon Leto,Male,Global (Multi-National),vox_n007972_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007972_male\reference.wav
VoxCeleb2,N/A,n007973,Shannon Sharpe,Male,Global (Multi-National),vox_n007973_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007973_male\reference.wav
VoxCeleb2,N/A,n007974,Shannyn Sossamon,Female,Global (Multi-National),vox_n007974_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007974_female\reference.wav
VoxCeleb2,N/A,n007975,Shanthanu Bhagyaraj,Female,Global (Multi-National),vox_n007975_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007975_female\reference.wav
VoxCeleb2,N/A,n007976,Sharad Kelkar,Male,Global (Multi-National),vox_n007976_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007976_male\reference.wav
VoxCeleb2,N/A,n007977,Sharad Malhotra,Male,Global (Multi-National),vox_n007977_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007977_male\reference.wav
VoxCeleb2,N/A,n007978,Sharad Pawar,Male,Global (Multi-National),vox_n007978_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007978_male\reference.wav
VoxCeleb2,N/A,n007979,Sharmila Tagore,Female,Global (Multi-National),vox_n007979_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007979_female\reference.wav
VoxCeleb2,N/A,n007980,Sharon Osbourne,Female,Global (Multi-National),vox_n007980_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007980_female\reference.wav
VoxCeleb2,N/A,n007981,Sharon Stone,Female,Global (Multi-National),vox_n007981_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007981_female\reference.wav
VoxCeleb2,N/A,n007982,Sharon Van Etten,Female,Global (Multi-National),vox_n007982_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007982_female\reference.wav
VoxCeleb2,N/A,n007983,Sharwanand,Male,Global (Multi-National),vox_n007983_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007983_male\reference.wav
VoxCeleb2,N/A,n007984,Shaun Burgoyne,Male,Global (Multi-National),vox_n007984_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007984_male\reference.wav
VoxCeleb2,N/A,n007986,Shaun Kenny-Dowall,Male,Global (Multi-National),vox_n007986_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007986_male\reference.wav
VoxCeleb2,N/A,n007987,Shaun Livingston,Male,Global (Multi-National),vox_n007987_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007987_male\reference.wav
VoxCeleb2,N/A,n007988,Shaun Marsh,Male,Global (Multi-National),vox_n007988_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007988_male\reference.wav
VoxCeleb2,N/A,n007989,Shaun Murphy,Male,Global (Multi-National),vox_n007989_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007989_male\reference.wav
VoxCeleb2,N/A,n007990,Shaun Robinson,Female,Global (Multi-National),vox_n007990_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007990_female\reference.wav
VoxCeleb2,N/A,n007991,Shaun Ross,Male,Global (Multi-National),vox_n007991_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007991_male\reference.wav
VoxCeleb2,N/A,n007992,Shaun White,Male,Global (Multi-National),vox_n007992_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007992_male\reference.wav
VoxCeleb2,N/A,n007994,Shawn Christian,Male,Global (Multi-National),vox_n007994_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007994_male\reference.wav
VoxCeleb2,N/A,n007995,Shawn Johnson,Female,Global (Multi-National),vox_n007995_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007995_female\reference.wav
VoxCeleb2,N/A,n007996,Shawne Merriman,Male,Global (Multi-National),vox_n007996_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007996_male\reference.wav
VoxCeleb2,N/A,n007997,Shawty Lo,Male,Global (Multi-National),vox_n007997_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007997_male\reference.wav
VoxCeleb2,N/A,n007998,Shay Given,Male,Global (Multi-National),vox_n007998_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007998_male\reference.wav
VoxCeleb2,N/A,n007999,Shayne Ward,Male,Global (Multi-National),vox_n007999_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n007999_male\reference.wav
VoxCeleb2,N/A,n008000,Shea Weber,Male,Global (Multi-National),vox_n008000_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008000_male\reference.wav
VoxCeleb2,N/A,n008001,Sheamus,Male,Global (Multi-National),vox_n008001_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008001_male\reference.wav
VoxCeleb2,N/A,n008002,Sheena Easton,Female,Global (Multi-National),vox_n008002_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008002_female\reference.wav
VoxCeleb2,N/A,n008011,Shelley Hennig,Female,Global (Multi-National),vox_n008011_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008011_female\reference.wav
VoxCeleb2,N/A,n008012,Shelly-Ann Fraser-Pryce,Female,Global (Multi-National),vox_n008012_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008012_female\reference.wav
VoxCeleb2,N/A,n008013,Shenae Grimes,Female,Global (Multi-National),vox_n008013_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008013_female\reference.wav
VoxCeleb2,N/A,n008014,Shenaz Treasurywala,Female,Global (Multi-National),vox_n008014_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008014_female\reference.wav
VoxCeleb2,N/A,n008015,Sheri Moon Zombie,Female,Global (Multi-National),vox_n008015_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008015_female\reference.wav
VoxCeleb2,N/A,n008017,Shermine Shahrivar,Female,Global (Multi-National),vox_n008017_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008017_female\reference.wav
VoxCeleb2,N/A,n008018,Sherri Coale,Female,Global (Multi-National),vox_n008018_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008018_female\reference.wav
VoxCeleb2,N/A,n008019,Sheryfa Luna,Female,Global (Multi-National),vox_n008019_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008019_female\reference.wav
VoxCeleb2,N/A,n008021,Sheryl Underwood,Female,Global (Multi-National),vox_n008021_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008021_female\reference.wav
VoxCeleb2,N/A,n008022,Shiamak Davar,Male,Global (Multi-National),vox_n008022_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008022_male\reference.wav
VoxCeleb2,N/A,n008023,Shibani Kashyap,Female,Global (Multi-National),vox_n008023_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008023_female\reference.wav
VoxCeleb2,N/A,n008024,Shikhar Dhawan,Male,Global (Multi-National),vox_n008024_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008024_male\reference.wav
VoxCeleb2,N/A,n008025,Shila Amzah,Female,Global (Multi-National),vox_n008025_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008025_female\reference.wav
VoxCeleb2,N/A,n008026,Shillpi Sharma,Female,Global (Multi-National),vox_n008026_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008026_female\reference.wav
VoxCeleb2,N/A,n008027,Shilpa Anand,Female,Global (Multi-National),vox_n008027_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008027_female\reference.wav
VoxCeleb2,N/A,n008028,Shimon Moore,Male,Global (Multi-National),vox_n008028_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008028_male\reference.wav
VoxCeleb2,N/A,n008032,Shin-Soo Choo,Male,Global (Multi-National),vox_n008032_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008032_male\reference.wav
VoxCeleb2,N/A,n008036,Shinya Yamanaka,Male,Global (Multi-National),vox_n008036_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008036_male\reference.wav
VoxCeleb2,N/A,n008038,Shirin Ebadi,Female,Global (Multi-National),vox_n008038_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008038_female\reference.wav
VoxCeleb2,N/A,n008039,Shkodran Mustafi,Male,Global (Multi-National),vox_n008039_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008039_male\reference.wav
VoxCeleb2,N/A,n008040,Shobana,Female,Global (Multi-National),vox_n008040_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008040_female\reference.wav
VoxCeleb2,N/A,n008041,Shobhaa De,Female,Global (Multi-National),vox_n008041_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008041_female\reference.wav
VoxCeleb2,N/A,n008042,Shobna Gulati,Female,Global (Multi-National),vox_n008042_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008042_female\reference.wav
VoxCeleb2,N/A,n008043,Shonali Nagrani,Female,Global (Multi-National),vox_n008043_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008043_female\reference.wav
VoxCeleb2,N/A,n008045,Shraddha Arya,Female,Global (Multi-National),vox_n008045_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008045_female\reference.wav
VoxCeleb2,N/A,n008046,Shraddha Das,Female,Global (Multi-National),vox_n008046_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008046_female\reference.wav
VoxCeleb2,N/A,n008047,Shreyas Talpade,Male,Global (Multi-National),vox_n008047_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008047_male\reference.wav
VoxCeleb2,N/A,n008048,Shruti Haasan,Female,Global (Multi-National),vox_n008048_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008048_female\reference.wav
VoxCeleb2,N/A,n008051,Shweta Menon,Female,Global (Multi-National),vox_n008051_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008051_female\reference.wav
VoxCeleb2,N/A,n008052,Shweta Prasad,Female,Global (Multi-National),vox_n008052_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008052_female\reference.wav
VoxCeleb2,N/A,n008053,Shweta Tiwari,Female,Global (Multi-National),vox_n008053_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008053_female\reference.wav
VoxCeleb2,N/A,n008063,Sigi Schmid,Male,Global (Multi-National),vox_n008063_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008063_male\reference.wav
VoxCeleb2,N/A,n008064,Sigmar Gabriel,Male,Global (Multi-National),vox_n008064_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008064_male\reference.wav
VoxCeleb2,N/A,n008065,Sigourney Weaver,Female,Global (Multi-National),vox_n008065_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n008065_female\reference.wav
